lon,lat,year,month,pCO2,Chl,Temp,Salt,pressure,windspeed
147.125,17.625,1998,3,339.868981,0.028965073,26.67161179,34.91947854,101639.4063,4.847456455
249.625,9.125,1998,3,343.437637,0.109941155,27.4141922,34.13125825,101021.7109,6.979136467
215.875,47.875,1998,3,338.4433465,0.312813103,6.407742023,32.78976095,100892.9219,2.204241753
178.625,47.625,1998,3,369.9526357,0.375376254,3.496129036,33.07220608,100334.7109,4.356282234
234.375,46.375,1998,3,304.817001,0.539405286,10.44741917,31.56564233,101464.6719,1.914318562
246.625,18.875,1998,3,329.899097,0.137003943,24.68774223,33.86662281,101423.7109,5.217660904
168.125,45.625,1998,3,387.0629615,0.280523896,3.094516039,33.36516893,100737.7969,2.413529396
141.375,35.375,1998,3,297.348729,0.370295316,17.88451576,34.53851157,101610.0156,2.899266005
146.125,37.625,1998,3,343.0776694,0.355609268,11.46096706,34.41950017,101479.9141,5.037311554
172.125,46.375,1998,3,375.9841738,0.301263303,4.291935444,33.256495,100652.6484,2.752307892
243.125,30.375,1998,3,343.6856978,0.212382808,16.11999893,33.82318956,101527.1563,5.999038696
142.125,24.125,1998,3,315.8967172,0.072369173,23.84225845,35.09793097,101856.2969,1.898701668
245.375,23.375,1998,3,340.593504,0.241913483,21.20064545,33.62436974,101532.0781,5.90656662
245.625,22.875,1998,3,339.4224384,0.193401784,21.38967705,33.61581838,101518.9688,5.804878235
144.375,21.875,1998,3,321.5578124,0.063303769,25.64741898,35.06660688,101802.2813,2.886657715
149.875,9.875,1998,3,357.7468782,0.070537329,27.60612869,34.871683,101322.2813,7.323570251
148.125,38.375,1998,3,339.5107142,0.39698032,10.56935501,34.3071261,101342.6563,5.69473362
200.875,47.875,1998,3,339.6674981,0.33042264,5.327419281,32.77731991,100410.0859,4.086090088
160.625,43.625,1998,3,362.3573656,0.307788938,3.886128902,33.36048895,100798.3203,2.264657974
147.375,38.125,1998,3,343.5058605,0.493901017,10.80032253,34.31984234,101392.5156,5.565870285
227.125,47.375,1998,3,328.8151462,0.348214,8.060322762,32.69242942,101259.6328,2.584785938
247.125,17.375,1998,3,327.44489,0.124935858,25.34903145,34.13376617,101367.125,5.357551098
249.375,2.125,1998,3,376.8750652,0.1648563,29.53322601,33.89018548,100899.4766,2.286991596
196.625,47.875,1998,3,337.3077867,0.316034645,5.359354496,32.84398854,100205.9141,4.697331429
230.125,47.125,1998,3,327.5773903,0.296554685,9.287741661,32.26694953,101359.6953,2.323071957
214.375,47.875,1998,3,337.9841043,0.28507486,6.247096539,32.79816425,100864.8438,2.290673494
187.125,47.875,1998,3,346.7319767,0.281837016,4.756128788,33.11588293,100042.1641,4.410054207
211.375,47.875,1998,3,336.9201891,0.267869145,6.01935482,32.78021389,100808.5859,2.362530231
226.875,47.375,1998,3,328.125029,0.331300467,8.004193306,32.71702051,101252.4219,2.616102934
142.125,35.625,1998,3,294.4213756,0.307271093,17.39935493,34.49985784,101606.0313,3.492907047
233.625,46.375,1998,3,321.7046373,0.280876309,9.965161324,31.70953301,101454.2969,1.897519827
150.875,39.625,1998,3,354.3965029,0.324267,9.759354591,34.0520401,101135.6484,5.014902115
232.875,46.625,1998,3,302.8806564,0.753116369,10.02741909,31.91999757,101434.0859,1.968416929
141.625,25.875,1998,3,312.1607335,0.094088525,22.60548401,35.03153247,101858.9219,2.445505381
189.125,47.875,1998,3,331.6447294,0.44548443,4.71935463,33.07937574,100028.8359,4.208040714
249.875,6.125,1998,3,335.8278869,0.070914418,28.7319355,34.62592006,100928.75,6.620294571
149.875,39.125,1998,3,332.8478003,0.207204908,10.14903164,34.20233566,101208.3438,5.527187824
142.625,23.625,1998,3,316.6738839,0.076906748,24.05096817,35.10633284,101848.9766,1.963195801
151.875,40.125,1998,3,348.1019167,0.34777987,8.73870945,34.02504331,101072.3984,4.588917732
188.875,47.875,1998,3,339.4426193,0.453806311,4.726129055,33.08200949,100029.1641,4.238370895
136.125,32.125,1998,3,304.556466,0.266965657,19.62870979,34.80099434,101771.0938,3.256544113
216.625,47.875,1998,3,343.0319269,0.241716251,6.586128712,32.7766645,100905.375,2.278515339
151.375,4.125,1998,3,377.7946303,0.105226874,28.54774094,34.91210723,101159.1875,6.476204872
185.125,47.875,1998,3,365.5372673,0.281376898,4.005806446,33.12099183,100082.3672,4.436099529
228.875,47.125,1998,3,326.6734263,0.285954416,8.862257957,32.44468468,101322.6641,2.458083391
212.125,47.875,1998,3,336.4243417,0.327124715,6.10354805,32.77666771,100824.4297,2.301421881
149.125,38.875,1998,3,346.2334119,0.269135177,10.11935425,34.27766925,101263.5625,5.767593384
249.625,8.125,1998,3,342.0114644,0.069248691,28.30967712,34.13367891,100985.6641,7.156165123
201.875,47.875,1998,3,350.5920411,0.311262399,5.209032059,32.80572623,100456.9453,3.914117336
142.125,27.625,1998,3,303.2091963,0.217191607,20.90870857,35.03491884,101832.5938,2.308529139
182.875,47.875,1998,3,363.5905197,0.36317274,3.989354849,33.0897758,100145.3984,4.447701454
151.125,39.625,1998,3,353.4765346,0.347485721,9.6554842,34.03347868,101125.9766,4.937410355
241.375,29.625,1998,4,343.540374,0.122374721,16.21899986,33.74154162,101780.1563,6.290764809
142.375,32.125,1998,4,307.7595583,0.221230417,20.83333206,34.77844012,101851.2188,3.22678256
170.375,43.875,1998,4,348.1168678,0.364931238,5.938666344,33.18479794,101536.7188,8.052329063
160.375,42.125,1998,4,339.0776508,0.371945232,5.326666355,33.35238671,101615.6406,5.675624847
187.875,44.875,1998,4,339.789067,0.308533341,6.272999763,33.34626251,101905.4531,7.28584671
146.875,37.625,1998,4,299.6717815,0.864746213,13.93799973,34.56708598,101850.6719,1.673977852
141.625,33.375,1998,4,312.6654202,0.300145775,20.02499962,34.75715005,101770.875,3.071452141
234.875,4.875,1998,4,369.7463754,0.154171705,28.71433258,34.55153072,101058.4141,6.871968269
195.625,45.375,1998,4,338.2579501,0.252778888,6.17933321,32.98616928,101899.7734,7.741561413
207.625,46.375,1998,4,345.9398427,0.284301579,6.831999779,32.95750475,101650.0547,7.85389328
165.625,43.125,1998,4,351.7340844,0.355971231,5.33833313,33.2410835,101547.0938,7.106401443
220.625,47.375,1998,4,343.4953618,0.334312677,7.617332935,32.81553078,101620.0156,4.462052345
218.875,52.625,1998,4,345.028706,0.305901796,6.332666397,32.73408425,101043.2344,4.555960178
234.875,4.125,1998,4,375.9234328,0.210966006,28.298666,34.54648995,101044.8672,6.285070419
202.125,54.875,1998,4,377.2139562,6.138123989,5.793333054,31.96875596,100355.1328,3.916701794
235.125,1.125,1998,4,376.0014635,0.207207412,28.50533295,34.84455341,101035.2578,3.217976093
236.125,12.375,1998,4,340.0144369,0.148657103,25.222332,34.44955373,101368.9844,8.341099739
178.625,52.125,1998,4,444.9806248,0.49050799,3.388999939,33.25382811,100336.1875,5.344069481
224.875,50.125,1998,4,339.5155162,0.364930838,7.65599966,32.70743006,101535.2422,3.778627872
221.625,47.375,1998,4,338.1934099,0.345827162,7.642999649,32.83695298,101648.4141,4.229016781
237.125,16.125,1998,4,328.4255996,0.13308163,23.25399971,34.49374104,101573.6953,7.534988403
225.625,49.875,1998,4,335.7349109,0.358057588,7.887000084,32.69156235,101578.2813,3.647988319
233.625,47.125,1998,4,311.834655,0.352845043,10.40566635,31.52032039,101802.2266,2.394170046
238.625,20.375,1998,4,336.8456064,0.083779171,21.22933388,34.22305197,101770,6.33175087
194.375,45.375,1998,4,338.0687724,0.333014399,6.004333019,33.07943207,101897.5859,7.665948868
225.625,47.875,1998,4,334.0346864,0.228350788,8.139332771,32.79442608,101724.5547,3.54638648
144.125,32.125,1998,4,322.872487,0.214035481,20.31399918,34.79583865,101921.5156,3.338442326
190.125,45.125,1998,4,338.8451264,0.316117525,6.116333008,33.29192013,101902.6172,7.543682575
235.125,7.125,1998,4,337.0588279,0.099324867,28.01633263,34.38585865,101122.7578,7.9726367
179.625,51.625,1998,4,473.6154187,0.55190891,4.08166647,33.21799129,100419.1484,6.062355995
181.625,44.625,1998,4,346.8894463,0.388928235,5.878666401,33.4628281,101774.5859,7.340138435
150.125,44.875,1998,4,336.9208187,0.641929865,2.18599987,33.11285937,101468.9844,3.478512287
151.375,39.375,1998,4,345.1990573,0.449582547,10.74399948,34.42953932,101800.5313,3.438926697
146.875,42.875,1998,4,283.6875181,1.157796144,2.125,32.98438615,101647.375,2.37569046
212.125,55.875,1998,4,356.3752443,0.427194715,4.879333019,32.42380702,100544.0078,3.423617601
151.625,39.375,1998,4,349.4550087,0.471736431,10.82866669,34.40343988,101800.9063,3.519236088
191.375,45.125,1998,4,338.3574128,0.330379069,5.924999714,33.24123627,101920.5313,7.487067223
238.125,19.375,1998,4,329.0498541,0.083302587,21.66866684,34.18746322,101733.5156,6.6495924
209.125,46.625,1998,4,348.1778607,0.302143812,6.867666721,32.95417196,101589.1016,7.59847641
236.375,12.875,1998,4,331.303492,0.186786206,24.9046669,34.44295496,101396.7266,8.262047768
222.625,47.625,1998,4,338.0404626,0.331858069,7.606999874,32.85149115,101657.9219,4.046898842
186.625,52.625,1998,4,451.6858335,0.458336681,3.650333166,33.20559216,100429.75,6.262217522
152.625,39.875,1998,4,336.340038,0.415830493,10.75666618,34.12668234,101763.9844,3.846163034
239.625,24.375,1998,4,353.1652015,0.081291132,18.7626667,34.47102547,101862.6328,5.62921524
192.125,53.875,1998,4,431.495837,0.512318671,4.547333241,32.76667857,100359.7266,5.437220573
186.625,44.625,1998,4,342.1783528,0.273859203,6.241333008,33.40727067,101918.4531,7.207177162
137.875,34.375,1998,4,286.6589561,0.613690972,19.95899963,34.40942395,101663.5469,0.531632304
177.625,52.375,1998,4,415.9870875,0.584909022,3.13166666,33.27196902,100298.5,5.006434441
146.125,31.875,1998,4,307.7321595,0.227808058,19.98999977,34.83315891,102015.8438,3.411241531
157.125,49.625,1998,4,263.6301489,0.741469622,1.798999906,33.40779614,100987.0313,3.7417202
240.125,25.875,1998,4,350.0898295,0.082439318,18.19866562,34.28792781,101860.3359,5.731509209
226.375,49.625,1998,4,346.772895,0.273235798,8.026666641,32.63917667,101621.2109,3.536429405
176.875,52.625,1998,4,424.6097292,0.556973696,3.177666664,33.26995552,100271.2969,4.682239532
164.125,51.625,1998,4,396.026149,0.561559141,2.392666578,33.22786236,100646.6406,2.223026752
234.875,4.625,1998,4,371.5312286,0.165722892,28.63500023,34.5657078,101053.3906,6.694004059
166.625,52.125,1998,4,370.2563606,0.343120754,3.136999846,33.08592379,100571.4219,2.612285614
141.375,35.375,1998,4,313.4951336,0.39191258,19.49300003,34.56932408,101739.5156,1.879872084
238.625,21.125,1998,4,341.8941752,0.072960801,20.3623333,34.3237552,101802.9844,6.116109371
175.625,44.625,1998,4,340.8349478,0.318008542,6.140999794,33.25189877,101553.3203,8.033472061
181.125,52.125,1998,4,450.4766845,0.446570426,4.200999737,33.33122343,100389,6.003687382
228.875,48.875,1998,4,335.0547167,0.243189231,8.720000267,32.42576903,101731.2188,2.677820206
187.375,52.875,1998,4,450.0996711,0.425817281,3.698999882,33.1356734,100409.9766,6.230700493
152.375,39.625,1998,4,340.1366158,0.417832345,10.85199928,34.22992975,101783.1563,3.802234173
174.625,52.875,1998,4,392.5316922,0.56952697,2.973333359,33.18861109,100279.2188,3.831522942
180.875,44.625,1998,4,341.5510435,0.329376335,5.978332996,33.4326092,101750.7734,7.494997978
138.375,34.375,1998,4,295.3226156,1.58897078,19.7266655,34.45276469,101669.8281,0.835700154
168.625,52.375,1998,4,375.075744,0.346103728,3.174333334,33.07523578,100499.875,3.047357559
178.375,44.375,1998,4,337.0009679,0.3038221,6.546000004,33.36531264,101693.6406,7.801744461
237.125,15.875,1998,4,329.3943383,0.136634201,23.44633293,34.48708534,101559.8203,7.59162569
147.375,31.875,1998,4,313.063583,0.205306455,19.71933365,34.8711921,102065.5938,3.107611656
211.375,55.875,1998,4,376.9949503,0.374066561,4.904666424,32.39384228,100508.3984,3.185788393
218.125,53.125,1998,4,348.0446337,0.27672565,5.806999683,32.73222578,100973.2109,4.407235146
222.875,50.625,1998,4,343.8870992,0.281091779,7.148999691,32.74456561,101409.8359,4.465582848
202.625,46.125,1998,4,339.5345092,0.340996087,6.358333111,32.90033954,101731.2188,8.163550377
156.375,48.875,1998,4,360.5484608,1.851433396,1.786999941,33.46226102,101056.7188,3.68987751
203.875,46.125,1998,4,346.3926363,0.282835811,6.360333443,32.87733042,101724.8828,8.135858536
220.625,51.625,1998,4,348.6464037,0.272017419,6.759333134,32.77251589,101208.6172,4.841890335
169.625,52.625,1998,4,385.6464858,0.407244176,3.600666523,33.10971016,100455.6875,3.274569511
201.125,45.875,1998,4,336.7103145,0.275935441,6.370999813,32.89887053,101783.1094,8.157832146
209.625,55.875,1998,4,362.1969766,2.215502739,5.339333057,32.37610012,100442.2031,2.657801628
199.625,54.125,1998,4,366.0228872,1.463695884,5.409333229,31.88784415,100411.8281,5.201655388
239.375,23.375,1998,4,348.0244438,0.10774491,19.18533325,34.35220629,101851.4922,5.700963974
158.125,47.625,1998,5,343.4034826,0.616906106,2.693871021,33.01206702,101091.5703,3.307169914
197.625,21.875,1998,5,334.2402318,0.070350222,23.65677261,35.35874772,102029.2188,8.580856323
233.625,47.125,1998,5,308.9625843,0.201798528,12.06838703,31.79633918,101565.9375,4.334711075
148.625,44.125,1998,5,172.8878557,6.259126663,3.163548231,32.53245097,101367.9375,2.957184792
235.125,46.625,1998,5,294.3877636,0.897298217,12.65967751,31.47820926,101544.3125,3.79662466
152.125,31.875,1998,5,322.0871907,0.116582826,22.02193451,34.96108991,101965.9219,2.424890995
142.625,35.875,1998,5,310.9816857,0.400954396,20.98225784,34.476753,101588.3906,2.410390854
195.375,54.375,1998,5,389.2564294,0.679680645,5,32.26878119,100515.2813,4.488536835
181.125,25.875,1998,5,338.4627148,0.050263427,23.16580582,35.36832476,102181.7188,5.983758926
192.625,54.125,1998,5,419.7943024,2.852371855,4.709032059,32.68218768,100407.4609,5.868512154
147.125,40.125,1998,5,313.850794,0.738708913,10.55806446,33.37235487,101590.7344,2.366648674
145.125,41.875,1998,5,262.3268403,1.33510828,6.497096539,32.89908051,101441.4063,3.362842321
142.875,37.875,1998,5,284.9578443,0.545967638,17.34451485,33.64256197,101561.1875,2.330303669
144.125,38.125,1998,5,290.2010913,0.713115215,15.85903168,33.73244947,101587.625,2.397735119
142.875,38.125,1998,5,264.2135935,0.645866573,17.06999969,33.56809276,101554.25,2.44547081
193.625,54.375,1998,5,398.7270826,0.624355972,4.629032135,32.47897917,100406.6953,4.772971153
215.625,52.125,1998,5,347.4580361,0.221051455,6.795806408,32.65789717,101650.7109,5.215363503
147.125,34.625,1998,5,298.9532042,0.293100178,21.49709702,34.82410145,101771.4688,2.152071714
190.125,53.625,1998,5,417.3279592,0.509706378,4.846451283,33.04160476,100370.5391,5.850805283
145.875,41.625,1998,5,292.1423909,1.779432654,5.725806236,32.83409429,101479.3672,3.041074276
198.125,21.875,1998,5,335.162728,0.072120272,23.68032265,35.3566429,102028.5625,8.533309937
210.375,13.375,1998,5,346.0680177,0.069545172,25.03096771,34.85513902,101474.2891,9.373226166
207.125,16.375,1998,5,337.7842778,0.057839252,24.11257935,34.849078,101674.8516,9.118549347
143.625,33.375,1998,5,318.8779878,0.14152655,22.34161186,34.74850661,101663.0469,3.073462009
144.875,41.375,1998,5,289.0691076,1.671693325,6.480000019,32.77117294,101469.9688,3.190316677
223.125,3.375,1998,5,375.8084392,0.1645751,28.20064545,34.97574872,101056.8828,4.829050064
150.375,45.125,1998,5,266.2862815,1.702106714,2.89322567,32.58961457,101314.4688,3.227369308
228.875,48.875,1998,5,319.5862593,0.488418818,10.20258045,32.44133741,101639.6719,3.895542145
194.625,54.375,1998,5,404.2022644,1.947569188,4.849999905,32.38844919,100462.5156,5.07951355
213.625,10.875,1998,5,337.2175815,0.106490187,26.10677338,35.03981334,101324.5234,9.537795067
165.125,29.125,1998,5,339.8380785,0.06384299,22.52774239,35.31183898,102066.5313,2.986386299
213.625,10.625,1998,5,337.8547237,0.092875421,26.26645088,35.050919,101309.3359,9.597484589
212.125,52.875,1998,5,367.3144821,0.596058488,6.025806427,32.53856921,101462.7109,5.860253334
144.375,42.875,1998,5,190.6101702,1.228330374,5.457419395,32.96195221,101347.3594,2.443485022
230.625,48.375,1998,5,290.1555716,0.197198808,11.00129032,32.16278517,101599.3672,4.157608986
199.875,54.125,1998,5,347.8852743,5.310002498,6.172580719,31.89715207,100749.8125,5.933228493
157.375,47.375,1998,5,390.5128677,0.346210718,2.880967617,33.04099393,101115.1641,3.423756838
180.125,51.375,1998,5,467.7115404,0.982770801,4.712903023,33.07009953,100611.4141,4.639090538
142.625,36.125,1998,5,311.188284,0.29535237,20.84096718,34.39999318,101585.2188,2.297199965
209.875,53.125,1998,5,377.8225822,0.509082019,6.042902946,32.57920641,101334.5703,6.157975674
161.625,48.625,1998,5,379.8852923,0.386210561,2.938387156,33.10760951,101004.6172,2.507398605
202.375,53.875,1998,5,243.6185494,2.31192255,6.480322361,32.21184453,100899.5859,6.212860107
150.375,33.625,1998,5,295.0541428,0.14054215,20.53419304,34.85066438,101883.5,2.359823465
148.625,31.875,1998,5,300.278661,0.147052839,21.38709641,34.91238838,101861.0469,2.910097599
207.375,23.625,1998,5,333.4850895,0.095701113,21.9751606,35.4380188,102238.9609,8.589078903
147.875,43.625,1998,5,195.658752,4.884115696,3.830967665,32.4125396,101390.5,2.932347775
140.625,33.875,1998,5,324.6615547,0.136239573,24.0948391,34.6156503,101537.4844,2.600674152
150.125,41.375,1998,5,354.6976562,0.380529225,9.118063927,33.37545836,101566.4297,2.448404312
202.625,53.875,1998,5,246.1078807,2.276112556,6.548064232,32.2465035,100911.2734,6.208810806
193.125,23.125,1998,5,329.4081958,0.062201224,23.77709579,35.32151759,102112.0234,8.228538513
154.625,46.625,1998,5,282.5367418,1.462565899,3.210967541,33.04295599,101186.8828,3.538694382
146.375,32.375,1998,5,313.8652781,0.142172992,22.31354713,34.80703962,101778.0781,2.816383362
218.375,51.625,1998,5,326.6147754,0.40480563,7.500645161,32.78322542,101712.3203,4.728196144
197.875,54.125,1998,5,350.2361605,2.755879641,5.767096519,31.89542395,100652.0469,5.969565868
151.125,41.625,1998,5,380.0105203,0.48615399,8.491290092,33.41347128,101564.3594,2.446888924
144.375,41.375,1998,5,218.6616451,1.62253356,6.394838333,32.71558875,101459.1094,3.2012043
144.125,37.875,1998,5,285.0361383,0.820276856,15.95774174,33.8496843,101595.1563,2.390788555
181.875,52.125,1998,5,459.9514472,1.282320733,3.944515944,33.23280996,100503.4844,4.774675846
143.375,32.625,1998,5,316.2504106,0.115908638,22.39225769,34.77952677,101666.0625,3.129534245
146.125,41.625,1998,5,229.5163532,1.62153554,5.59548378,32.84296328,101485.5391,2.978814363
150.125,45.125,1998,5,255.602284,1.961033821,2.777419329,32.57840782,101312.6719,3.307914495
158.625,30.625,1998,5,329.9123471,0.075351864,22.28935432,35.11503792,102075.8125,1.916461468
209.625,53.125,1998,5,371.3076484,0.519579053,6.07677412,32.58936101,101323.6484,6.172268867
166.625,49.625,1998,5,374.7940702,0.346740007,3.403870821,33.20804,100909.9063,2.280982971
222.125,3.375,1998,5,387.9108087,0.169567615,28.06096649,34.93999875,101054.4844,4.977095604
142.625,33.375,1998,5,317.8579113,0.185200468,22.59806442,34.72089082,101623.0156,3.064310551
235.375,0.375,1998,5,388.9054726,0.173447743,27.16612816,35.10292614,101082.3359,3.157052517
149.625,41.125,1998,5,337.5651991,0.350257337,9.675483704,33.32729274,101574.0234,2.505804062
152.125,41.875,1998,5,371.3345832,0.374197781,8.832258224,33.43730897,101559.6016,2.582306385
193.625,22.875,1998,5,331.6477772,0.066835828,23.84064484,35.33064544,102094.7656,8.319966316
152.875,31.625,1998,5,327.236209,0.096966729,21.50354767,34.98287445,101988.4766,2.356777191
141.625,41.625,1998,5,250.0832089,0.641057551,10.30999947,32.76026485,101386.4531,2.994102001
201.125,53.875,1998,5,260.4036423,2.252162218,6.132903099,32.10282686,100840.0469,6.149973869
219.125,51.625,1998,5,338.6622016,0.303789198,7.409031868,32.76315707,101706.3125,4.51214695
153.875,46.375,1998,5,307.4167511,1.729607105,3.108386993,32.98334527,101210.4219,3.501821518
151.875,34.875,1998,5,293.1042235,0.20793049,21.29903221,34.77999276,101883.3906,2.015338421
148.375,40.875,1998,5,324.8660337,0.59917742,7.615160942,33.22098249,101573.75,2.425868988
150.125,44.875,1998,5,261.4407758,1.886240721,3.045483828,32.57724088,101331.8438,3.213306904
211.125,53.125,1998,5,371.2898215,0.393154889,6.039031982,32.53544563,101388.8672,6.026982307
151.125,32.125,1998,5,331.0460508,0.112925701,21.75419235,34.92626756,101935.2188,2.644490719
174.375,50.625,1998,5,435.8291359,0.768296239,4.545161247,33.04117048,100734.5156,3.415714264
189.375,53.625,1998,5,412.539678,0.395609289,4.891613007,33.10804361,100346.7266,5.609457016
199.375,54.125,1998,5,345.2746825,0.747260153,6.249354839,31.89041293,100725.5625,5.933703423
207.875,15.375,1998,5,343.7656936,0.060701411,24.35225677,34.91545516,101606.6875,9.246676445
234.375,46.625,1998,5,308.9747261,0.199528024,12.51677418,31.6662178,101565.6094,4.042773247
196.875,54.125,1998,5,332.7799588,3.314413309,5.711290359,31.98427871,100604.2031,6.013195992
167.625,49.875,1998,5,373.0989242,0.334105194,3.457741737,33.15218824,100883.4688,2.268979549
144.125,38.625,1998,5,252.1357161,0.589278698,15.08096695,33.47929871,101573.9688,2.322208881
182.875,52.375,1998,5,426.1856604,0.338202596,3.637419224,33.28984356,100459.7891,4.764416695
204.625,18.375,1998,5,334.7232487,0.088441662,23.6958065,34.78813326,101809.4297,10.58081245
143.125,33.375,1998,5,317.5306156,0.165373549,22.55064392,34.73830682,101643.0078,3.059666157
225.625,3.375,1998,5,367.3799083,0.176614597,28.21193504,34.95666748,101061.4766,4.506587982
190.875,53.875,1998,5,417.6590328,0.451700419,4.412258148,32.96898913,100363.3281,5.722838402
188.125,24.125,1998,5,334.8469574,0.059860017,23.48386955,35.43061912,102142.7188,7.17374897
166.875,28.875,1998,5,331.7679753,0.057826269,23.20806313,35.30681908,102080.6172,3.157756805
214.375,9.875,1998,5,341.5661659,0.114737965,26.59967613,35.02957153,101260.8359,9.71139431
150.875,45.375,1998,5,285.9753236,1.525361896,3.039999962,32.61739284,101296.7813,3.223106861
144.125,33.875,1998,5,314.9980672,0.190654576,22.58774185,34.75047499,101674.9063,3.032819271
225.125,50.125,1998,5,334.76464,0.395451903,9.617096901,32.72100294,101686.8672,3.655792236
162.625,48.625,1998,5,375.0445868,0.399490803,3.062903166,33.17269784,101000.7969,2.435852051
149.375,32.375,1998,5,300.5161308,0.160633892,20.79225731,34.89123183,101877.4375,2.850446224
150.375,32.125,1998,5,319.77527,0.123255216,21.03193474,34.91226465,101913.1016,2.782228947
231.875,31.875,1998,6,352.2858112,0.089793555,17.28800011,34.17548543,102086.5703,6.336841106
164.875,45.375,1998,6,341.698259,0.388387222,5.817666531,33.053572,101646.2344,2.046507359
202.375,19.625,1998,6,340.7873336,0.078395359,24.6693325,35.09616995,101726.9609,4.124876976
228.125,31.125,1998,6,348.2718531,0.103446461,17.38533211,34.29111898,102269.5469,6.538399696
165.125,32.125,1998,6,350.8660494,0.089806907,22.42333221,34.87332022,101606.7422,2.020256281
227.375,52.375,1998,6,301.3202303,0.392669708,11.16466618,32.18901038,101991.8594,7.853941917
164.875,47.125,1998,6,346.7030449,0.458681554,4.773666382,33.0568682,101553.4844,2.848840952
204.625,10.125,1998,6,347.5091432,0.107449353,27.42299843,34.9888311,101212.6641,8.892109871
203.375,15.375,1998,6,345.2971911,0.045736615,25.48566628,34.84212148,101506.8438,8.622130394
239.625,33.625,1998,6,311.8251684,0.827383041,15.67866611,33.39247578,101548.5703,6.95817852
224.125,53.375,1998,6,281.3954078,0.735786617,9.840000153,32.48635107,102123.6016,5.761820793
230.125,51.625,1998,6,276.7197783,1.248128295,12.64833355,31.85992819,101843.9531,5.838496208
202.625,18.875,1998,6,339.033607,0.085716747,24.8769989,35.03097123,101702.7031,4.804636955
148.125,15.875,1998,6,371.244627,0.038797867,28.46099854,34.76424301,101281.9219,6.302918911
150.125,41.125,1998,6,311.9918534,0.665696621,13.32999992,33.58373952,101377.8281,1.9202528
202.375,20.375,1998,6,342.4264189,0.067478977,24.55666542,35.16728067,101748.2578,5.288047791
204.375,11.125,1998,6,340.8378211,0.055508845,27.05266571,34.93819749,101262.4766,8.957593918
172.375,46.625,1998,6,365.5323604,0.305509835,5.919332981,33.04028988,101542.7813,3.235453844
165.125,32.375,1998,6,331.0027329,0.106068924,22.07166672,34.86817825,101596.3125,1.895980954
164.625,44.875,1998,6,365.5831923,0.169313237,6.236666679,33.0491311,101666.9844,1.931289315
146.375,39.125,1998,6,288.64198,0.447568953,17.3983326,33.88614655,101262.1406,1.767649412
203.375,0.875,1998,6,399.0777166,0.315245211,26.55966568,35.46036232,101098.1797,5.284402847
205.125,7.125,1998,6,360.4114449,0.108416103,28.19733238,34.91232431,101118.8281,5.843046188
151.625,40.375,1998,6,256.1150137,0.736190259,13.99666595,33.87828827,101385.8594,1.900465012
171.125,46.375,1998,6,375.8931191,0.382059783,5.735333443,33.05025572,101568.6172,2.984134674
148.375,16.125,1998,6,370.7229912,0.031452198,28.52366638,34.75771844,101293.0078,6.285782337
152.375,19.375,1998,6,361.4007531,0.046439342,28.74733353,34.97954887,101443.6484,5.718280792
149.625,17.125,1998,6,363.8997194,0.028200325,28.40766525,34.76180226,101340.0313,6.114798546
143.875,40.125,1998,6,271.7869249,0.462258697,13.62599945,33.08221316,101268.4844,2.324996948
159.875,25.875,1998,6,367.412555,0.038456392,28.19733238,35.32762772,101718.7656,1.573834419
145.375,14.125,1998,6,373.3402661,0.034019638,28.72333336,34.72278565,101205.7266,6.471497059
141.125,35.125,1998,6,268.1881397,0.763600647,21.99300003,34.10715717,101066.6094,0.934224367
203.625,0.625,1998,6,417.6543812,0.359647721,26.33133316,35.47557485,101100.9063,5.243898392
205.125,1.375,1998,6,403.4034911,0.230831146,26.7796669,35.42587769,101110.5234,5.159984589
222.375,56.125,1998,6,284.2286774,1.069543123,9.80566597,32.33124948,101967.7188,3.985288143
221.625,56.625,1998,6,266.1694951,0.654189169,10.03933334,32.28890151,101951.9922,3.552989483
205.125,4.125,1998,6,357.6551487,0.180959389,28.50966644,35.08587849,101092.3906,5.443054199
164.875,43.125,1998,6,343.6423195,0.338248342,7.008999825,32.94706446,101723.9063,1.361417532
163.625,28.875,1998,6,376.1670686,0.056182478,25.37299919,35.2051326,101724.2813,1.999195933
168.125,45.625,1998,6,375.3518584,0.256612092,5.878333092,33.06726295,101630.0625,2.45403862
158.625,46.125,1998,6,366.3389875,0.413925767,5.468999863,32.94245052,101600.6719,1.703063607
219.375,57.625,1998,6,261.9624456,0.809698641,9.639332771,32.26258799,101929.4844,2.675503492
154.625,21.375,1998,6,366.7318859,0.043437466,28.62199974,34.97122234,101541.1406,5.291240692
171.625,46.375,1998,6,370.5389156,0.365506053,5.897999763,33.04848737,101564.9063,3.041090965
162.875,44.375,1998,6,373.1399399,0.42999953,6.440666676,33.02147341,101682.875,1.529401302
203.125,16.625,1998,6,346.4389434,0.055727098,25.01399994,34.85830951,101576.6484,8.518255234
229.625,31.375,1998,6,350.1254856,0.077226885,17.10499954,34.31444269,102201.1641,6.453453541
234.875,32.625,1998,6,358.7052654,0.109819166,16.81433296,33.82124192,101898.5703,6.442013264
217.125,58.625,1998,6,273.8631752,0.712335467,10.13466644,32.07499737,101873.8828,2.48093605
144.125,37.625,1998,6,293.5730867,0.656395137,19.10366631,34.13637161,101187.1563,2.019338131
