fCO2,Chl,Temp,Salt,lon,lat
391.8361224,0.037142225,27.21999931,35.00653404,182.375,18.875
388.7665306,0.036612332,27.22032166,35.00911528,182.625,18.875
387.0637959,0.03782104,27.22548294,35.01169652,182.875,18.875
386.0407292,0.037378967,27.2364502,35.01493692,183.125,18.875
386.334,0.038671833,27.24128914,35.0188365,183.375,18.875
384.8691702,0.038857359,27.24419212,35.02273607,183.625,18.875
384.3814255,0.037070185,27.22999954,35.02663565,183.875,18.875
384.6396154,0.036399275,27.2003212,35.02223486,184.125,18.875
387.5776863,0.038594671,28.9480648,34.80827677,142.125,18.625
383.9773784,0.036151689,27.24903107,34.99568397,184.125,18.625
383.1310816,0.038573079,27.21999931,34.98227209,184.375,18.625
385.08698,0.037933018,27.19774055,34.96886021,184.625,18.625
387.2247755,0.038354423,27.18419266,34.95544833,184.875,18.625
385.1107692,0.038042579,27.18258095,34.94413793,185.125,18.625
385.2379091,0.039572693,27.20451546,34.9257201,185.625,18.625
383.75418,0.040611383,27.21645164,34.91651118,185.875,18.625
383.8070833,0.041288044,27.19903183,34.91085953,186.125,18.625
387.1400976,0.040658794,28.96870995,34.81321174,142.125,18.375
386.4307778,0.041217003,28.99386978,34.82330984,142.375,18.375
380.8089143,0.039142191,28.99645042,34.89270461,144.625,18.375
383.7479189,0.039166857,27.18290329,34.89819896,186.125,18.375
383.95394,0.039849274,27.15193558,34.89669192,186.375,18.375
385.8907843,0.040896628,27.12999916,34.89518487,186.625,18.375
387.543098,0.038084637,27.11935425,34.89367783,186.875,18.375
384.4767292,0.037542306,27.10451508,34.89419985,187.125,18.375
387.6963542,0.036693346,27.09903145,34.89675093,187.375,18.375
387.8120769,0.037853803,27.09677315,34.89930201,187.625,18.375
387.7460784,0.038298342,27.08870888,34.90185308,187.875,18.375
392.7876667,0.038068123,27.07999992,34.90488523,188.125,18.375
386.79486,0.040235568,29.01870918,34.83548146,142.375,18.125
380.5612449,0.043089107,29.00387001,34.90515506,144.625,18.125
393.6845714,0.042344261,27.09709549,34.90576059,188.125,18.125
390.7368431,0.041465592,27.09967613,34.91044849,188.375,18.125
390.6128478,0.041660555,27.09967613,34.9151364,188.625,18.125
393.657,0.04681436,27.08806419,34.92224801,189.125,18.125
393.65268,0.050315671,27.10451508,34.92240751,189.375,18.125
393.9637451,0.051496211,27.11193466,34.92256701,189.625,18.125
394.1385306,0.052016869,27.12709618,34.92272651,189.875,18.125
385.76255,0.039044838,29.03967667,34.84765309,142.375,17.875
380.3881818,0.043065779,29.01935387,34.91760552,144.625,17.875
381.0294375,0.040894061,29.00806427,34.92759454,144.875,17.875
394.2150392,0.065088071,27.12677383,34.92361885,190.125,17.875
393.4535385,0.072645821,27.14032173,34.91808194,190.375,17.875
393.4888431,0.07780274,27.14225769,34.91254503,190.625,17.875
393.1927234,0.078236602,27.13903236,34.90700811,190.875,17.875
394.1344651,0.082408376,27.14161301,34.90061742,191.125,17.875
387.28508,0.041813273,29.01483727,34.93976128,144.875,17.625
393.88675,0.086911038,27.1280632,34.90332216,191.125,17.625
394.011,0.089138739,27.12967682,34.8956278,191.375,17.625
393.7534902,0.085133292,27.10612869,34.88793343,191.625,17.625
393.8716047,0.079054788,27.10451508,34.88023907,191.875,17.625
394.69686,0.079007715,27.11128998,34.87382799,192.125,17.625
394.7343333,0.077569813,27.12096786,34.86870021,192.375,17.625
388.0448182,0.042327523,29.03096771,34.8751027,142.625,17.375
389.2541429,0.041043479,29.00806427,34.94538659,144.875,17.375
391.6962727,0.076755047,27.11064529,34.85920262,192.875,17.375
387.0739608,0.070820116,27.09483719,34.8509289,193.125,17.375
388.57214,0.068180174,27.07322502,34.83941734,193.375,17.375
387.42625,0.064347215,27.04838562,34.82790577,193.625,17.375
390.395125,0.047127075,29.0564518,34.87794214,142.625,17.125
389.3523548,0.045739934,29.03193474,34.88790292,142.875,17.125
388.8561875,0.039779764,29.02322578,34.94447047,144.875,17.125
388.6909412,0.038151879,29.05096626,34.94681716,145.125,17.125
387.0253684,0.066313989,27.00258064,34.82345712,193.625,17.125
387.3792941,0.066961139,26.96870995,34.81009972,193.875,17.125
391.9855686,0.065859459,26.93870926,34.80093551,194.125,17.125
393.384566,0.064446867,26.90806389,34.79596448,194.375,17.125
393.7199792,0.066264786,26.87516022,34.79099345,194.625,17.125
396.5829048,0.066315196,26.84387016,34.78602242,194.875,17.125
392.3239362,0.043551315,29.07612801,34.89220124,142.875,16.875
387.7910204,0.040101092,29.08193398,34.94295239,145.125,16.875
399.7940526,0.063574307,26.83225822,34.77113128,194.875,16.875
400.8292545,0.064153396,26.82806396,34.76507783,195.125,16.875
400.9879444,0.066026799,26.81709671,34.76013446,195.375,16.875
400.1601509,0.067611903,26.80709648,34.75519109,195.625,16.875
399.5496667,0.076524302,26.80548286,34.75024772,195.875,16.875
395.2095333,0.04320683,29.10032272,34.89649957,142.875,16.625
394.7220588,0.043740503,29.09161186,34.90716761,143.125,16.625
388.2128542,0.041846272,29.10096741,34.93908763,145.125,16.625
390.9376154,0.071095861,26.80709648,34.708772,196.375,16.625
388.1158462,0.070887223,26.79870987,34.69065303,196.625,16.625
385.4001923,0.070599236,26.78741837,34.67253405,196.875,16.625
384.3358077,0.065113664,26.76161194,34.65608603,197.125,16.625
384.3043333,0.062000934,26.7341938,34.64130896,197.375,16.625
394.7059792,0.042992044,29.10709572,34.89843196,143.125,16.375
388.4304737,0.039456457,29.09580612,34.93565732,145.125,16.375
389.5332,0.036745343,29.05354691,34.92546219,145.375,16.375
384.7084894,0.062286105,26.713871,34.61879539,197.375,16.375
387.0568269,0.060442351,26.68806458,34.60348606,197.625,16.375
386.9029231,0.056899671,26.64870834,34.58817673,197.875,16.375
387.419,0.054528009,26.59709549,34.58424199,198.125,16.375
387.67152,0.052707452,26.55774117,34.59168184,198.375,16.375
395.6411053,0.043786835,29.12354851,34.87569004,143.125,16.125
396.7287273,0.042380057,29.10838699,34.88850564,143.375,16.125
389.5170833,0.03548573,29.02032089,34.92327625,145.375,16.125
387.3925,0.0508788,26.51483727,34.57502472,198.375,16.125
387.7301731,0.051643375,26.49128914,34.58116424,198.625,16.125
388.2889216,0.04960148,26.48258018,34.58730376,198.875,16.125
387.6788846,0.05278118,26.47580528,34.58946371,199.125,16.125
383.7165,0.053221587,26.48290253,34.5876441,199.375,16.125
397.2479574,0.041801337,29.12516022,34.86850721,143.375,15.875
389.5163654,0.035190333,28.9909668,34.9210903,145.375,15.875
382.325,0.052716482,26.49419212,34.55044794,199.625,15.875
382.09076,0.049069084,26.4796772,34.54244089,199.875,15.875
384.3513846,0.05013036,26.463871,34.53483623,200.125,15.875
383.834566,0.048016898,26.45064354,34.52763397,200.375,15.875
383.2551346,0.045951784,26.43193436,34.5204317,200.625,15.875
383.661,0.047606923,26.40419197,34.51322943,200.875,15.875
398.0548043,0.03538515,29.1551609,34.84850878,143.375,15.625
397.924,0.033904765,29.14161301,34.86681134,143.625,15.625
387.6936038,0.03123134,29.00741959,34.91890436,145.375,15.625
382.9198235,0.047913916,26.4164505,34.47938222,200.875,15.625
383.7638113,0.048400015,26.39322472,34.46727383,201.125,15.625
383.9529412,0.047307853,26.37225723,34.44717062,201.375,15.625
384.7099149,0.049439847,26.32999992,34.4270674,201.625,15.625
384.29384,0.051566735,26.27225685,34.40696418,201.875,15.625
384.3934444,0.049282037,26.2116127,34.39303571,202.125,15.625
397.120875,0.034825526,29.16386986,34.83267766,143.625,15.375
388.4403333,0.034662213,29.06290245,34.90667248,145.375,15.375
389.6529714,0.039983746,29.02967644,34.90037441,145.625,15.375
384.1871176,0.048159558,26.18999863,34.34278494,202.125,15.375
383.6402115,0.045525137,26.12032127,34.33571261,202.375,15.375
382.8566383,0.049436621,26.06548309,34.32864028,202.625,15.375
380.1312,0.053227577,26.03064537,34.31235462,203.125,15.375
379.7798571,0.053961948,26.04580498,34.3010003,203.375,15.375
398.2670426,0.034230474,29.16193581,34.78166527,143.625,15.125
390.7183226,0.037742961,29.08516121,34.88022137,145.625,15.125
378.4140238,0.052911658,26.05129051,34.26170546,203.375,15.125
374.3059231,0.057698369,26.06677437,34.25129932,203.625,15.125
376.6770577,0.057466265,26.07386971,34.24089319,203.875,15.125
384.0788431,0.055221092,26.08225822,34.23125082,204.125,15.125
387.8803265,0.059515901,26.08225822,34.22237223,204.375,15.125
387.63042,0.06385608,26.08161163,34.21349365,204.625,15.125
390.0138571,0.071359001,26.08419228,34.20461506,204.875,15.125
389.521,0.064533502,26.10838699,34.19666481,205.125,15.125
387.4706042,0.066558242,26.14903069,34.18964291,205.375,15.125
385.3162857,0.067978136,26.18387032,34.182621,205.625,15.125
382.1358163,0.065904066,26.20387077,34.1755991,205.875,15.125
383.0741042,0.072607033,26.18774033,34.16578466,206.125,15.125
382.57905,0.069449022,26.16903114,34.15317768,206.375,15.125
381.2637692,0.077605076,26.16128922,34.12796372,206.875,15.125
375.1280417,0.076963454,26.16967583,34.11987758,207.125,15.125
368.2881837,0.076340027,26.14774132,34.11631227,207.375,15.125
372.8163469,0.072586313,26.11741829,34.11274695,207.625,15.125
374.7726458,0.06986174,26.08548355,34.10918164,207.875,15.125
380.2162041,0.072017141,26.07290268,34.09922659,208.125,15.125
378.9911667,0.068317302,26.072258,34.08288181,208.375,15.125
379.8727447,0.067067608,26.06999969,34.06653702,208.625,15.125
379.7802391,0.069415756,26.06580544,34.05019224,208.875,15.125
378.5174694,0.069739476,26.06645012,34.04172957,209.125,15.125
379.01766,0.067340083,26.06161308,34.04114902,209.375,15.125
379.9834082,0.069620788,26.05032158,34.04056847,209.625,15.125
375.5572,0.071713574,26.03322601,34.03998792,209.875,15.125
368.8254167,0.07486283,26.00032234,34.04072875,210.125,15.125
367.5364118,0.069237858,25.93354797,34.04485315,210.625,15.125
370.2053878,0.067488037,25.88064384,34.04691535,210.875,15.125
374.5059592,0.06542781,25.81483841,34.05041724,211.125,15.125
375.0913,0.069169439,25.75935364,34.05535883,211.375,15.125
377.0077843,0.065634534,25.72032166,34.06030041,211.625,15.125
380.17172,0.066716664,25.71419334,34.06524199,211.875,15.125
382.25296,0.068303481,25.68387032,34.07016152,212.125,15.125
381.0816531,0.070310526,25.64645195,34.075059,212.375,15.125
379.8856667,0.069289356,25.58548355,34.07995647,212.625,15.125
379.1354118,0.075506128,25.51838684,34.08485395,212.875,15.125
379.6742157,0.072012708,25.46451569,34.0949859,213.125,15.125
386.7145472,0.073257096,25.43935394,34.11035234,213.375,15.125
388.1075,0.072599187,25.41612816,34.12571877,213.625,15.125
390.7972105,0.089871362,25.4051609,34.1498419,214.125,15.125
386.9335385,0.090929128,25.45161247,34.15198886,214.375,15.125
386.1221132,0.088740967,25.48032188,34.15413582,214.625,15.125
381.3526078,0.117152952,25.51290321,34.15628278,214.875,15.125
382.2752115,0.127413392,25.53322601,34.16327405,215.125,15.125
383.1667059,0.118116245,25.56129074,34.17510962,215.375,15.125
380.6537059,0.130142778,25.59161186,34.1869452,215.625,15.125
384.8287885,0.115090184,25.61967659,34.19878078,215.875,15.125
382.7151569,0.108675301,25.60225677,34.20918041,216.125,15.125
381.4401277,0.0913243,25.57548332,34.21814412,216.375,15.125
393.76806,0.089207619,25.51612854,34.22710782,216.625,15.125
385.403,0.092732467,25.45193481,34.23607153,216.875,15.125
385.231225,0.09811309,25.38193512,34.24447542,217.125,15.125
388.7359231,0.102475598,25.29999924,34.26016361,217.625,15.125
385.6757885,0.094914794,25.29548264,34.2680077,217.875,15.125
384.5004,0.093859009,25.27548409,34.27520919,218.125,15.125
389.26274,0.099410102,25.28032112,34.28176808,218.375,15.125
383.6001429,0.100051023,25.28290176,34.28832698,218.625,15.125
378.4970816,0.102907136,25.2793541,34.29488587,218.875,15.125
378.3168163,0.092423744,25.28322601,34.29858208,219.125,15.125
382.381551,0.093020812,25.29516029,34.29941559,219.375,15.125
382.3277959,0.101953007,25.28580666,34.3002491,219.625,15.125
383.7635111,0.099086486,25.26483727,34.30108261,219.875,15.125
384.4757234,0.097285502,25.24645042,34.29500926,220.125,15.125
384.14804,0.105666883,25.21451569,34.28202903,220.375,15.125
382.8337647,0.123264961,25.17967606,34.26904881,220.625,15.125
381.9312941,0.124921717,25.17128944,34.25606859,220.875,15.125
392.1030571,0.163763553,25.17032242,34.22714412,221.375,15.125
391.1992941,0.154305831,25.17677307,34.21218789,221.625,15.125
388.0818654,0.156503215,25.20290184,34.19723165,221.875,15.125
389.6052941,0.145992905,25.23677444,34.17895228,222.125,15.125
389.2158824,0.105159223,25.28677368,34.15734977,222.375,15.125
390.7083922,0.107229166,25.31419373,34.13574725,222.625,15.125
386.5737843,0.085174851,25.32838631,34.11414474,222.875,15.125
385.87825,0.093038775,25.33386993,34.09703887,223.125,15.125
391.1059167,0.1071117,25.33709526,34.08442962,223.375,15.125
391.2859565,0.109316289,25.33451653,34.07182038,223.625,15.125
392.38492,0.106205791,25.31516075,34.05921113,223.875,15.125
399.8429592,0.11105404,25.28483772,34.04961491,224.125,15.125
401.3719091,0.113216609,25.26451492,34.04303169,224.375,15.125
398.4598889,0.032100774,29.13354874,34.73065287,143.625,14.875
398.4394615,0.033082228,29.12548256,34.75120515,143.875,14.875
389.3376667,0.032926988,29.09741783,34.86006832,145.625,14.875
388.8960612,0.029756401,29.07354736,34.85801983,145.875,14.875
397.2032,0.1162306,25.26096725,34.02153206,224.875,14.875
395.4967255,0.117459297,25.18257904,34.01745683,225.125,14.875
397.7772549,0.113216944,25.09548378,34.01679558,225.375,14.875
398.7495686,0.124539509,25.03677368,34.01613432,225.625,14.875
402.48066,0.122770257,25.02967644,34.01547307,225.875,14.875
404.70606,0.131374493,25.06677437,34.01488924,226.125,14.875
402.59858,0.130608141,25.11935425,34.01438284,226.375,14.875
401.4611373,0.141944692,25.18354797,34.01387644,226.625,14.875
393.5092353,0.154440239,25.24161148,34.01337004,226.875,14.875
388.9356667,0.140795276,25.29096794,34.0138672,227.125,14.875
388.606766,0.125311121,25.35322571,34.01536793,227.375,14.875
391.3022157,0.108094648,25.39096642,34.01686865,227.625,14.875
388.0950784,0.108925581,25.39419365,34.01836938,227.875,14.875
393.2461667,0.107162386,25.38193512,34.02070767,228.125,14.875
391.332,0.12887831,25.43870926,34.02705938,228.625,14.875
386.9362941,0.118057609,25.44677353,34.03023523,228.875,14.875
384.6283,0.114861056,25.47096825,34.03348172,229.125,14.875
394.3057843,0.105493546,25.47580528,34.03679883,229.375,14.875
400.49548,0.097516797,25.470644,34.04011595,229.625,14.875
397.7263,0.099682555,25.44193459,34.04343307,229.875,14.875
393.8295476,0.10066627,25.44935417,34.0436489,230.125,14.875
398.8233404,0.028275214,29.11580658,34.70054394,143.875,14.625
390.7441818,0.027247993,29.05806351,34.83999157,145.875,14.625
390.9216667,0.028899038,29.05870819,34.83930093,146.125,14.625
396.7035,0.102033846,25.53257942,34.01953226,230.125,14.625
395.55084,0.118155509,25.59645081,34.01552504,230.375,14.625
388.15036,0.109803952,25.62967682,34.01151782,230.625,14.625
386.7141837,0.111828662,25.64064407,34.0075106,230.875,14.625
388.6959348,0.126304269,25.65967751,33.99878615,231.125,14.625
386.65516,0.136367097,25.70548248,33.98534447,231.375,14.625
384.94852,0.118063807,25.76064491,33.97190279,231.625,14.625
394.1298889,0.116805106,25.84935379,33.93316835,232.125,14.625
397.6321569,0.12637271,25.91161156,33.89602453,232.375,14.625
399.9048235,0.125249103,25.96257973,33.8588807,232.625,14.625
396.24442,0.116026849,26.00354767,33.82173687,232.875,14.625
390.9174118,0.124315053,26.02580643,33.79401928,233.125,14.625
399.1003125,0.027623044,29.14258003,34.64288175,143.875,14.375
398.6558077,0.028691126,29.13677406,34.66975105,144.125,14.375
390.9400536,0.027030263,29.03129005,34.7991246,146.125,14.375
391.9909412,0.12074592,26.06806374,33.76893294,233.125,14.375
387.35975,0.122826248,26.10741806,33.7543658,233.375,14.375
382.9451,0.125994384,26.18612862,33.73979867,233.625,14.375
381.63032,0.129107863,26.23774147,33.72523153,233.875,14.375
382.7106471,0.132417172,26.27903175,33.71453995,234.125,14.375
385.1825102,0.131038472,26.33967781,33.70772392,234.375,14.375
385.3953043,0.124367505,26.39741898,33.70090789,234.625,14.375
385.85712,0.129751354,26.45193481,33.69409186,234.875,14.375
384.7053571,0.128205374,26.48322487,33.68677384,235.125,14.375
380.2951667,0.129383251,26.4932251,33.67113382,235.625,14.375
381.0210588,0.113475449,26.50419235,33.66331381,235.875,14.375
391.7708974,0.026980963,29.02645111,34.73549044,146.125,14.125
391.7533125,0.026995672,29.02290344,34.74432456,146.375,14.125
382.42975,0.114490658,26.48677444,33.66052037,235.875,14.125
384.34848,0.121366911,26.54322433,33.64911813,236.125,14.125
387.7219796,0.119243346,26.61257935,33.63860613,236.375,14.125
385.5454694,0.120871469,26.68999863,33.62809414,236.625,14.125
386.6180612,0.127029493,26.77064514,33.61758214,236.875,14.125
384.590898,0.128113255,26.84999847,33.59981084,237.125,14.125
383.5588824,0.123033665,26.93612862,33.57478023,237.375,14.125
383.37578,0.11391335,26.99967766,33.54974961,237.625,14.125
384.79072,0.116661727,27.01419258,33.524719,237.875,14.125
382.48122,0.1266139,27.02419281,33.50556701,238.125,14.125
381.9889348,0.141015574,27.03967667,33.49229366,238.375,14.125
380.8902917,0.122141376,27.07741928,33.4790203,238.625,14.125
381.5744,0.121171013,27.12225723,33.46574694,238.875,14.125
390.4085556,0.024870722,29.00128937,34.68738663,146.375,13.875
381.4346923,0.141012326,27.18387032,33.4817881,238.875,13.875
390.6826429,0.151907653,27.25580597,33.4632355,239.375,13.875
390.9609,0.155880824,27.27419281,33.45524347,239.625,13.875
392.64372,0.144654825,27.30806351,33.44725144,239.875,13.875
398.9285294,0.12037196,27.35612869,33.43848562,240.125,13.875
393.2303922,0.1140012,27.4299984,33.42894602,240.375,13.875
391.7023725,0.10384585,27.4977417,33.41940641,240.625,13.875
389.7371765,0.099832043,27.56580544,33.40986681,240.875,13.875
387.2662609,0.098221235,27.59709549,33.40464246,241.125,13.875
393.7753187,0.024600204,29.177742,34.49239767,144.375,13.625
386.167,0.098375492,27.6732254,33.40221798,241.125,13.625
385.892,0.100506514,27.69419289,33.40220106,241.375,13.625
385.1757451,0.094309546,27.72645187,33.40218413,241.625,13.625
387.5371538,0.105022147,27.72548294,33.4021672,241.875,13.625
389.5684468,0.104156345,27.70774078,33.40145391,242.125,13.625
390.5878333,0.106799863,27.66483879,33.40004426,242.375,13.625
386.0975882,0.103358075,27.50451469,33.39722496,242.875,13.625
385.7138,0.102000929,27.46741867,33.39630544,243.125,13.625
394.2941714,0.02826483,29.20870972,34.43572384,144.375,13.375
394.4498462,0.030450568,29.15548325,34.45797724,144.625,13.375
388.6829091,0.028368944,28.96096802,34.59516305,146.625,13.375
386.1431892,0.104818031,27.51387024,33.3958174,243.125,13.375
387.9052353,0.101454936,27.52354813,33.39509094,243.375,13.375
388.9206154,0.107001774,27.52677345,33.39436448,243.625,13.375
394.0220385,0.120628685,27.5541935,33.39363801,243.875,13.375
395.8778654,0.130018383,27.58741951,33.38076031,244.125,13.375
393.0873269,0.114612736,27.60161209,33.35573137,244.375,13.375
387.0960755,0.122847356,27.61096764,33.33070242,244.625,13.375
385.9701224,0.127663016,27.61257935,33.30567348,244.875,13.375
393.5449149,0.028092552,29.18515968,34.41340333,144.625,13.125
389.5478333,0.030535052,28.96677399,34.53038031,146.625,13.125
388.9769474,0.031809323,28.97322464,34.55072182,146.875,13.125
386.8973333,0.130310476,27.61999893,33.3066889,244.875,13.125
387.9146038,0.121793889,27.6303215,33.28903127,245.125,13.125
384.0767692,0.122267075,27.6732254,33.28102183,245.375,13.125
380.4798511,0.130080521,27.72386932,33.2730124,245.625,13.125
383.4889143,0.134043366,27.77677345,33.26500297,245.875,13.125
385.4873333,0.119874008,27.8245163,33.2488777,246.375,13.125
397.9306154,0.1187445,27.84451485,33.24079734,246.625,13.125
407.1051944,0.117790557,27.84516144,33.23271698,246.875,13.125
394.1246364,0.027215386,29.22645187,34.36882943,144.625,12.875
386.4247241,0.032586992,28.98032188,34.48245031,146.875,12.875
412.222125,0.120523602,27.82128906,33.2201367,246.875,12.875
415.4843529,0.130293414,27.83806419,33.20681268,247.125,12.875
417.7468269,0.125398353,27.88322449,33.19050831,247.375,12.875
418.8996078,0.126562715,27.93354797,33.17420393,247.625,12.875
418.6976792,0.128711119,27.96354866,33.15789956,247.875,12.875
418.3042115,0.132276416,27.96677399,33.14779407,248.125,12.875
409.3689808,0.139254376,27.99225807,33.14388746,248.375,12.875
393.8077843,0.13340798,28.03870964,33.13998085,248.625,12.875
390.0267083,0.134816125,28.05516052,33.13607424,248.875,12.875
395.14,0.025297342,29.25354767,34.32425553,144.625,12.625
395.6610263,0.026215229,29.23128891,34.34169883,144.875,12.625
385.26325,0.032960992,28.99451637,34.41417879,146.875,12.625
385.7326531,0.030304262,28.98677444,34.42735142,147.125,12.625
387.3319286,0.13811183,28.06193542,33.13009936,248.875,12.625
385.8120638,0.14306289,28.03870964,33.12901288,249.125,12.625
384.9282647,0.143679842,28.01838684,33.13011879,249.375,12.625
384.1787895,0.152133211,28.00322533,33.1323306,249.875,12.625
395.7115319,0.023728603,29.25128937,34.30202514,144.875,12.375
386.5418333,0.032630622,28.99935341,34.373074,147.125,12.375
386.7725,0.033856459,28.98096657,34.38999206,147.375,12.375
396.0688235,0.022617757,29.29870987,34.26885504,144.875,12.125
395.7138333,0.023153111,29.27999878,34.27562833,145.125,12.125
385.2769286,0.034470975,28.98161316,34.35038275,147.375,12.125
396.352,0.023355255,29.33483887,34.24038959,145.125,11.875
384.1085581,0.032546259,29.00612831,34.31077343,147.375,11.875
382.8206429,0.034449033,28.98903084,34.33151335,147.625,11.875
396.2643469,0.022967931,29.39419365,34.20515084,145.125,11.625
383.0727857,0.031408105,29.01419258,34.29381496,147.625,11.625
394.3360769,0.024319131,29.46322441,34.17951393,145.125,11.375
392.5762353,0.024136908,29.43064499,34.17673111,145.375,11.375
383.2391429,0.03334526,29.04935455,34.26040202,147.625,11.375
383.6973636,0.03229532,29.02419281,34.28160328,147.875,11.375
392.1220417,0.026215091,29.47870827,34.1612606,145.375,11.125
383.2114035,0.034682311,29.06096649,34.2476657,147.875,11.125
388.5750789,0.030684268,29.52515984,34.1457901,145.375,10.875
389.3344444,0.033320308,29.47677422,34.14413643,145.625,10.875
383.693087,0.034880377,29.08096695,34.21372813,147.875,10.875
383.9383824,0.031133007,29.07870865,34.22246039,148.125,10.875
389.905,0.029536786,29.52999878,34.1292305,145.625,10.625
384.4297586,0.031576358,29.10225677,34.18444908,148.125,10.625
387.063,0.032083165,29.61354828,34.08765393,145.625,10.125
386.3385758,0.038643442,29.58225822,34.08633894,145.875,10.125
383.2138293,0.035372473,29.18483734,34.12484419,148.375,10.125
387.0966383,0.040531192,29.61580658,34.06325108,145.875,9.875
385.4506667,0.033626825,29.26515961,34.09719312,148.375,9.875
384.8071132,0.030373162,29.23903084,34.09745657,148.625,9.875
386.798186,0.037265383,29.63838577,34.04016322,145.875,9.625
386.62625,0.038085319,29.59483719,34.0420509,146.125,9.625
383.5754082,0.033179782,29.31193542,34.06955993,148.625,9.625
382.3128571,0.029072788,29.28709602,34.06957781,148.875,9.625
386.6040208,0.038382709,29.59838676,34.03229994,146.125,9.375
379.7838182,0.035754442,29.34645081,34.04828715,148.875,9.375
386.7394681,0.044318862,29.62870789,34.03619462,146.125,9.125
382.5795476,0.056252044,29.41741943,34.03384805,148.875,9.125
399.3832143,0.043553308,29.45741844,34.0344975,149.125,9.125
386.4911429,0.048816189,29.61515999,34.04008931,146.125,8.875
387.7214444,0.060219005,29.56354713,34.04251295,146.375,8.875
389.5440364,0.060209841,29.51677322,34.01808715,149.125,8.875
386.5117959,0.05147244,29.5896759,34.04512566,146.375,8.625
383.1808286,0.068843693,29.54645157,34.0016768,149.125,8.625
391.6982083,0.057767637,29.58774185,34.00448489,149.375,8.625
388.2401915,0.05614344,29.61806297,34.05231196,146.375,8.375
388.7112,0.057793975,29.58709526,34.00068569,149.375,8.375
387.8002083,0.058926165,29.61096764,34.06348926,146.625,8.125
382.8099333,0.07111977,29.59741783,34.01078606,149.375,8.125
382.3059556,0.05945855,29.60161209,34.00810623,149.625,8.125
385.2878235,0.06292998,29.61967659,34.07452697,146.625,7.875
383.5395227,0.058130853,29.61741829,34.01497746,149.625,7.875
383.1299412,0.066684678,29.63354683,34.00906849,149.875,7.875
384.4993333,0.073198855,29.65677261,34.08556467,146.625,7.625
384.7497959,0.07956069,29.64999962,34.08353776,146.875,7.625
381.30138,0.062615268,29.63322449,34.01271057,149.875,7.625
386.0677368,0.081258617,29.72419357,34.08783776,146.875,7.375
386.7602143,0.074999332,29.74935341,34.08532804,147.125,7.375
380.9425455,0.063512214,29.64322472,34.020886,149.875,7.375
387.0803265,0.091700606,29.80806351,34.08372861,147.125,7.125
385.9583095,0.075646058,29.7409668,34.04508108,150.125,6.875
388.4023333,0.079074465,29.88516045,34.07732075,147.375,6.625
382.9722308,0.082242504,29.82386971,34.05965263,150.125,6.625
389.7946,0.079682045,29.93838692,34.08183378,147.375,6.375
389.1534545,0.073512919,29.88935471,34.07917839,147.625,6.375
383.99125,0.09755148,29.91225815,34.07579839,150.125,6.375
391.7867222,0.081976511,29.95645142,34.09117478,147.625,6.125
386.203875,0.110036679,29.99193382,34.09351838,150.125,6.125
386.2930682,0.098188832,30.05451584,34.10077226,150.375,6.125
395.9419434,0.086296201,30.00161171,34.10299391,147.875,5.875
388.3849608,0.088746689,30.11322594,34.12049258,150.375,5.875
393.8272759,0.093124613,30.08419228,34.11622936,147.875,5.625
394.0491538,0.093938835,30.06419373,34.11313486,148.125,5.625
392.651451,0.082887113,30.1258049,34.14021289,150.375,5.625
400.1071481,0.080777682,30.14935493,34.13838029,148.125,5.375
397.2012069,0.071996391,30.11903191,34.183608,150.375,5.375
401.5386522,0.082916282,30.11128998,34.19693428,150.625,5.375
402.4136471,0.078616932,30.21999931,34.17608714,148.125,5.125
403.4616154,0.080100611,30.22096634,34.17319417,148.375,5.125
402.5627692,0.071498722,30.10257912,34.26614732,150.625,5.125
405.6250755,0.075204916,30.28257942,34.21452022,148.375,4.875
409.482,0.075111859,30.23064423,34.21524644,148.625,4.875
398.9173208,0.076344222,30.06064415,34.33536035,150.625,4.875
407.3418148,0.06950485,30.27580643,34.26019168,148.625,4.625
399.5488113,0.080523163,30.00806427,34.40457338,150.625,4.625
402.9952432,0.060762744,30.31580544,34.32873815,148.625,4.375
406.184875,0.060001861,30.25548363,34.33629638,148.875,4.375
401.99,0.077083685,29.98161125,34.4960202,150.625,4.375
401.3553137,0.074374124,29.93387032,34.51762545,150.875,4.375
402.7614038,0.054281145,30.2635479,34.43125051,148.875,4.125
403.1781731,0.08484216,29.91322517,34.63286197,150.875,4.125
399.184087,0.057935782,30.24451637,34.52620465,148.875,3.875
399.5663448,0.055205017,30.16128922,34.54888999,149.125,3.875
405.2121667,0.096449777,29.87193489,34.74809849,150.875,3.875
402.566,0.059147052,30.14161301,34.64692652,149.125,3.625
421.3992766,0.108549833,29.82645035,34.97101951,151.125,3.375
400.1093824,0.076160632,30.04290199,34.83784211,149.375,3.125
401.1432,0.084264159,29.98290253,34.87145507,149.625,3.125
428.9855882,0.120206155,29.81354713,35.0266602,151.125,3.125
402.1747647,0.103268795,29.98258018,34.93881238,149.625,2.875
434.3140714,0.13238439,29.80903244,35.0823009,151.125,2.875
436.3058571,0.150321111,29.81903076,35.10116506,151.375,2.875
407.2922727,0.118348055,29.98290253,35.00616968,149.625,2.625
412.8896842,0.119008943,29.94483757,35.03495038,149.875,2.625
439.7891458,0.142862275,29.82580566,35.1573751,151.375,2.625
